,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
预选赛,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,8.199322244023309e-07,7.588738918543994e-07,2.636516170808282e-07,2.6691479065606054e-07,3.5127027437450923e-06,2.8796874579212335e-05,2.626915481095928e-07
趣味,2.564816766925354e-06,2.217920005047e-06,1.0701817141796134e-06,1.4758780039241956e-05,4.806201315077863e-06,6.063987192859049e-06,2.6691479065606054e-07,3.242494840380085e-06,3.866247049986841e-05,1.4185343597918012e-05
势力,5.386115210543244e-06,2.4643555611633335e-06,1.60527257126942e-06,1.6398644488046618e-06,5.565075206932263e-06,2.90016778788911e-06,2.6157649484293933e-05,2.431871130285064e-06,4.959461733086569e-05,1.3922652049808419e-05
载具,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.90016778788911e-06,2.6691479065606054e-07,2.702079033650071e-07,2.5597221848188744e-05,2.626915481095928e-07
选项,3.0777801203104247e-06,2.957226673396e-06,1.60527257126942e-06,5.466214829348873e-07,8.60057077434986e-06,7.909548512424846e-06,2.402233115904545e-06,8.646652907680227e-06,4.0528934592965514e-05,2.3642239329863353e-06
魔幻,2.5648167669253543e-07,4.928711122326667e-07,1.60527257126942e-06,2.7331074146744365e-07,1.011831855805866e-06,1.5819097024849692e-06,2.6691479065606054e-07,5.404158067300142e-07,4.239539868606261e-05,5.437715045868571e-05
奖金,2.4365759285790865e-05,8.132373351839e-06,3.504845113938234e-05,7.926011502555866e-06,2.074255304402025e-05,2.214673583478957e-05,9.075102882306058e-06,8.916860811045234e-06,7.119227326527494e-05,6.829980250849413e-06
赛制,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,1.0932429658697746e-06,7.588738918543994e-07,2.636516170808282e-07,2.6691479065606054e-07,1.8914553235550497e-06,2.3997395482676946e-05,2.626915481095928e-07
护甲,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,5.466214829348873e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.293084457233575e-05,2.626915481095928e-07
菜单,2.308335090232819e-06,1.2321777805816667e-06,1.8728179998143236e-06,8.199322244023309e-07,2.7825376034661313e-06,1.924656804690046e-05,4.270636650496969e-06,2.702079033650071e-07,3.332971594816243e-05,5.253830962191856e-07
赛道,5.129633533850709e-07,2.4643555611633336e-07,1.8728179998143236e-06,5.466214829348873e-07,7.588738918543994e-07,1.0809716300313956e-05,1.8684035345924238e-06,8.106237100950213e-07,3.0130063217138834e-05,7.880746443287784e-07
EA,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.7825376034661313e-06,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,1.9197916386141557e-05,2.626915481095928e-07
小队,2.5648167669253543e-07,1.478613336698e-06,1.0701817141796134e-06,2.7331074146744365e-07,1.2647898197573323e-06,2.3728645537274537e-06,2.6691479065606054e-07,2.702079033650071e-07,2.8530236851627036e-05,7.880746443287784e-07
近战,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,5.273032341616564e-07,2.6691479065606054e-07,2.702079033650071e-07,2.293084457233575e-05,5.253830962191856e-07
主线,1.0002785391008881e-05,7.639502239606335e-06,8.0263628563471e-07,4.0996611220116544e-06,2.7825376034661313e-06,7.909548512424846e-07,5.8721253944333315e-06,5.404158067300142e-07,5.2527632334303985e-05,2.994683648449358e-05
家用机,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-06,2.6691479065606054e-07,2.702079033650071e-07,2.693041048611524e-05,2.626915481095928e-07
充值卡,1.7953717368477478e-06,2.4643555611633336e-07,2.140363428359227e-06,1.366553707337218e-06,1.5177477837087988e-06,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.9863425489553535e-05,2.626915481095928e-07
编辑器,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,5.273032341616564e-07,2.6691479065606054e-07,2.702079033650071e-07,2.1064380479238654e-05,2.626915481095928e-07
天域,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,1.5819097024849692e-06,2.6691479065606054e-07,2.702079033650071e-07,3.199652731023593e-05,2.626915481095928e-07
亡灵,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,5.273032341616564e-07,2.6691479065606054e-07,2.702079033650071e-07,2.8263599124041736e-05,5.253830962191856e-07
公会,2.564816766925354e-06,2.4643555611633336e-07,8.0263628563471e-07,5.466214829348873e-07,2.2766216755631985e-06,2.636516170808282e-07,2.6691479065606053e-06,2.702079033650071e-07,4.58616891446715e-05,7.880746443287784e-07
大奖,5.642596887235779e-06,1.9221973377074002e-05,5.671963085151951e-05,2.705776340527692e-05,2.2007342863777583e-05,1.476449055652638e-05,2.6691479065606054e-07,4.053118550475107e-06,7.305873735837204e-05,0.00010849160936926183
高手,7.437968624083527e-06,3.6965333417450004e-06,7.758817427802197e-06,2.323141302473271e-05,8.60057077434986e-06,8.964154980748159e-06,1.0676591626242422e-06,1.7293305815360454e-05,5.999348870669237e-05,5.043677723704182e-05
站点,7.694450300776062e-07,1.2568213361933e-05,8.561453713436907e-06,2.7331074146744365e-07,1.5177477837087988e-06,1.8455613195657974e-06,5.605210603777271e-06,2.702079033650071e-07,2.719704821370054e-05,2.626915481095928e-07
帝国,2.0518534135402834e-06,7.39306668349e-07,2.6754542854490336e-07,2.186485931739549e-06,4.30028538717493e-06,2.636516170808282e-06,2.6691479065606054e-07,2.702079033650071e-07,3.999565913779491e-05,4.728447865972671e-06
硬件,4.360188503773102e-06,3.0311573402309004e-05,1.60527257126942e-06,1.6398644488046618e-06,1.8212973404505588e-05,2.0828477749385426e-05,4.003721859840908e-06,1.8914553235550497e-06,5.146108142396279e-05,5.253830962191856e-06
士兵,5.129633533850709e-07,4.928711122326667e-07,6.1535448565327775e-06,1.6398644488046618e-06,5.818033170883729e-06,3.5592968305911806e-05,1.921786492723636e-05,1.6212474201900425e-06,4.932797960328039e-05,1.4185343597918012e-05
比赛项目,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,5.338295813121211e-07,5.404158067300142e-07,2.3997395482676946e-05,2.626915481095928e-07
大礼,1.7953717368477478e-06,1.2321777805816667e-06,2.6754542854490336e-07,4.919593346413985e-06,1.5177477837087988e-06,1.0546064683233129e-06,2.6691479065606054e-07,3.7829106471100995e-06,3.172988958265063e-05,3.6776816735342994e-06
元宝,2.0518534135402834e-06,2.4643555611633336e-07,5.350908570898067e-07,5.466214829348873e-07,5.05915927902933e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.7996961396456437e-05,7.880746443287784e-07
王者,1.5388900601552124e-06,3.942968897861334e-06,2.6754542854490336e-07,1.0932429658697746e-06,5.05915927902933e-07,5.009380724535736e-06,2.6691479065606054e-07,8.646652907680227e-06,3.252980276540653e-05,4.465756317863078e-06
江湖,4.873151857158173e-06,9.610986688537001e-06,5.885999427987874e-06,1.6398644488046618e-06,2.7825376034661313e-06,1.0546064683233129e-06,8.007443719681817e-07,4.3233264538401134e-06,5.652719824808347e-05,4.7284478659726706e-05
PK,2.5648167669253543e-07,9.857422244653334e-07,1.0701817141796134e-06,1.0932429658697746e-06,5.05915927902933e-07,5.273032341616564e-07,2.6691479065606054e-07,8.106237100950213e-07,2.213093138957985e-05,1.313457740547964e-06
明珠,5.129633533850709e-07,1.971484448930667e-06,1.3377271427245167e-06,8.199322244023309e-07,1.5177477837087988e-06,7.909548512424846e-07,5.338295813121211e-07,5.404158067300142e-07,2.5863859575774044e-05,5.253830962191856e-07
激情,4.360188503773102e-06,6.900195571257334e-06,6.1535448565327775e-06,3.1157424527288574e-05,1.5177477837087988e-05,7.645896895344018e-06,2.9360626972166658e-06,3.701848276100597e-05,5.5727285065327575e-05,5.227561807380897e-05
赛车,1.0259267067701417e-06,1.7250488928143336e-06,1.0701817141796134e-06,1.0932429658697746e-06,6.070991134835195e-06,1.5291793790688037e-05,2.6691479065606054e-07,1.3510395168250356e-06,3.866247049986841e-05,8.40612953950697e-06
商城,7.437968624083527e-06,7.393066683490001e-06,7.758817427802197e-06,4.290978641038865e-05,2.023663711611732e-06,9.755109831990644e-06,1.0676591626242422e-06,2.702079033650071e-07,3.4662904586088924e-05,5.253830962191856e-07
精品,4.103706827080566e-05,4.0661866759195005e-05,5.0833631423531634e-06,3.0610803044353684e-05,1.0371276522010125e-05,6.591290427020705e-06,4.003721859840908e-06,5.404158067300142e-07,4.7194877782597994e-05,9.982278828164527e-06
排行榜,2.2057424195558046e-05,2.7354346728913002e-05,5.350908570898067e-07,6.832768536686091e-06,5.008567686239036e-05,5.273032341616564e-06,2.6691479065606054e-07,1.972517694564552e-05,5.866030006876587e-05,1.8913791463890682e-05
级别,2.9238911142949037e-05,2.0454151157655668e-05,7.758817427802197e-06,7.106079278153534e-06,4.9326802970535964e-05,2.8738026261810274e-05,3.389817841331969e-05,3.836952227783101e-05,6.772598280666605e-05,1.4185343597918012e-05
大招,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,5.404158067300142e-07,1.839800320338566e-05,5.253830962191856e-07
社群,5.129633533850709e-07,7.39306668349e-07,2.6754542854490336e-07,5.466214829348873e-07,5.05915927902933e-07,7.909548512424846e-07,1.6014887439363633e-06,2.702079033650071e-07,1.813136547580036e-05,2.626915481095928e-07
光盘,2.5648167669253543e-07,1.7250488928143336e-06,5.0833631423531634e-06,2.7331074146744365e-07,1.7707057476602654e-06,5.80033557577822e-06,1.921786492723636e-05,5.404158067300142e-07,2.9596787761968236e-05,2.626915481095928e-06
要素,9.48982203762381e-06,2.9572266733960004e-05,2.6754542854490336e-07,1.2298983366034963e-05,1.1889024305718924e-05,1.1073367917394784e-05,1.1477335998210603e-05,2.9722869370150783e-06,4.47951382343303e-05,3.940373221643892e-06
帮会,2.5648167669253543e-07,2.4643555611633336e-07,1.0701817141796134e-06,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.8796874579212335e-05,1.5761492886575569e-06
机枪,2.5648167669253543e-07,2.4643555611633336e-07,1.0701817141796134e-06,2.7331074146744365e-07,5.05915927902933e-07,7.909548512424846e-07,1.3345739532803026e-06,2.702079033650071e-07,2.3997395482676946e-05,1.5761492886575569e-06
坦克,2.5648167669253543e-07,2.4643555611633336e-07,1.0701817141796134e-05,5.466214829348873e-07,7.588738918543994e-07,9.755109831990644e-06,6.672869766401514e-06,5.404158067300142e-07,3.3862991403333027e-05,6.3045971546302275e-06
乐园,2.0518534135402834e-06,6.6537600151410005e-06,2.4079088569041304e-06,2.733107414674436e-06,3.541411495320531e-06,2.1092129366466258e-06,2.1353183252484843e-06,2.702079033650071e-07,3.119661412748003e-05,2.1015323848767425e-06
传奇,8.720377007546204e-06,4.928711122326667e-06,5.6184539994429705e-06,1.0932429658697745e-05,7.841696882495461e-06,7.118593661182362e-06,1.0676591626242422e-06,2.7561206143230723e-05,4.55950514170862e-05,5.989367296898716e-05
步兵,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,5.05915927902933e-07,5.273032341616564e-07,2.402233115904545e-06,2.702079033650071e-07,2.8796874579212335e-05,7.880746443287784e-07
游戏机,2.5648167669253543e-07,2.4643555611633336e-07,2.942999713993937e-06,1.366553707337218e-06,1.2647898197573323e-06,6.063987192859049e-06,5.338295813121211e-07,1.0808316134600284e-06,2.666377275852994e-05,1.313457740547964e-06
题材,3.847225150388031e-05,1.1336035581351335e-05,1.8728179998143236e-06,5.466214829348872e-06,4.553243351126397e-06,8.964154980748159e-06,1.6014887439363633e-06,2.702079033650071e-07,8.82570878307341e-05,0.0003551589730441695
声望,1.0259267067701417e-06,7.39306668349e-07,1.3377271427245167e-06,5.466214829348873e-07,7.082822990641062e-06,2.636516170808282e-06,1.6014887439363633e-06,1.0808316134600284e-06,3.706264413435662e-05,1.0507661924383712e-06
新区,2.5648167669253543e-07,8.625244464071668e-06,1.60527257126942e-06,2.7331074146744365e-07,5.05915927902933e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,4.58616891446715e-05,5.253830962191856e-07
异形,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,8.199322244023309e-07,2.529579639514665e-07,1.318258085404141e-06,2.6691479065606054e-07,5.404158067300142e-07,2.4797308665432847e-05,1.0507661924383712e-06
巨作,1.0259267067701417e-06,1.478613336698e-06,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,1.318258085404141e-06,2.6691479065606054e-07,2.702079033650071e-07,1.9197916386141557e-05,6.041905606520635e-06
账号,2.410927760909833e-05,2.4643555611633335e-06,2.5951906568855626e-05,2.7331074146744365e-07,8.60057077434986e-06,5.273032341616564e-07,2.1353183252484843e-06,1.8914553235550497e-06,3.8129195044697814e-05,5.253830962191856e-07
亚军,2.564816766925354e-06,9.857422244653334e-07,3.21054514253884e-06,2.186485931739549e-06,2.5295796395146647e-06,3.427471022050767e-06,2.6691479065606054e-07,5.674365970665149e-06,3.332971594816243e-05,1.786302527145231e-05
门派,2.5648167669253543e-07,4.928711122326667e-07,8.0263628563471e-07,2.7331074146744365e-07,7.588738918543994e-07,2.636516170808282e-07,2.6691479065606054e-07,5.404158067300142e-07,3.3862991403333027e-05,4.728447865972671e-06
战地,2.5648167669253543e-07,2.4643555611633336e-07,5.350908570898067e-07,5.466214829348873e-07,5.05915927902933e-07,5.273032341616564e-07,2.6691479065606054e-07,2.702079033650071e-07,1.786472774821506e-05,1.313457740547964e-06
时空,1.282408383462677e-06,3.6965333417450004e-06,2.4079088569041304e-06,6.01283631228376e-06,1.2647898197573323e-06,3.322010375218435e-05,1.3345739532803026e-06,8.106237100950213e-07,4.212876095847731e-05,2.705722945528806e-05
人设,5.129633533850709e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,7.909548512424846e-07,2.6691479065606054e-07,2.702079033650071e-07,1.359852410685027e-05,2.626915481095928e-07
神兽,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,1.318258085404141e-06,2.6691479065606054e-07,8.106237100950213e-07,2.239756911716515e-05,2.626915481095928e-07
漫画,8.720377007546204e-06,1.478613336698e-06,2.942999713993937e-06,4.372971863479098e-06,1.1130150413864525e-05,3.427471022050767e-06,1.3345739532803026e-06,8.106237100950213e-07,3.546281776884482e-05,3.28364435136991e-05
宝物,2.308335090232819e-06,2.4643555611633336e-07,5.350908570898067e-07,2.7331074146744365e-07,1.011831855805866e-06,2.3728645537274537e-06,2.6691479065606054e-07,2.702079033650071e-07,2.0797742751653355e-05,1.5761492886575569e-06
史诗,2.5648167669253543e-07,7.39306668349e-07,2.6754542854490336e-07,1.0932429658697746e-06,1.7707057476602654e-06,5.536683958697392e-06,1.6014887439363633e-06,8.106237100950213e-07,3.0396700944724133e-05,4.6759095563507524e-05
现代战争,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,5.273032341616564e-07,5.338295813121211e-07,2.702079033650071e-07,1.6798176837873864e-05,1.313457740547964e-06
时代,5.976023066936075e-05,0.00012518926250709736,1.0166726284706327e-05,6.778106388392602e-05,7.512851529358554e-05,0.00010941542108854371,4.030413338906514e-05,5.539262018982646e-05,0.0001381183428891851,0.0001788929442626327
世界观,2.5648167669253543e-07,2.4643555611633336e-07,5.350908570898067e-07,2.7331074146744365e-07,2.2766216755631985e-06,1.318258085404141e-06,1.8684035345924238e-06,5.404158067300142e-07,1.8931278658556257e-05,1.5761492886575569e-06
阴谋,2.0518534135402834e-06,9.857422244653334e-07,1.8728179998143236e-06,5.466214829348873e-07,3.0354955674175975e-06,9.755109831990644e-06,1.8684035345924238e-06,1.6212474201900425e-06,2.5863859575774044e-05,1.2871885857370048e-05
大众,1.846668072186255e-05,3.1050880070658e-05,6.42109028507768e-06,3.2250667493158346e-05,1.8971847296359985e-05,1.7137355110253833e-05,1.01427620449303e-05,3.7829106471100995e-06,5.2527632334303985e-05,5.5165225103014494e-05
bug,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,5.273032341616564e-07,2.6691479065606054e-07,8.106237100950213e-07,1.7331452293044462e-05,2.626915481095928e-07
选拔赛,2.5648167669253543e-07,2.4643555611633336e-07,2.140363428359227e-06,8.199322244023309e-07,1.7707057476602654e-06,2.636516170808282e-07,2.6691479065606054e-07,1.8914553235550497e-06,2.0797742751653355e-05,7.880746443287784e-07
电脑游戏,2.5648167669253543e-07,2.4643555611633336e-07,1.60527257126942e-06,2.7331074146744365e-07,2.023663711611732e-06,2.1092129366466258e-06,2.6691479065606054e-07,8.106237100950213e-07,1.786472774821506e-05,2.626915481095928e-07
快捷键,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,5.273032341616564e-07,2.6691479065606054e-07,2.702079033650071e-07,1.3865161834435569e-05,2.626915481095928e-07
青龙,2.5648167669253543e-07,2.957226673396e-06,2.6754542854490335e-06,5.466214829348873e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,5.404158067300142e-07,2.746368594128584e-05,9.982278828164527e-06
掩体,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.1092129366466258e-06,2.6691479065606054e-07,2.702079033650071e-07,1.8664640930970958e-05,2.626915481095928e-07
繁体,7.694450300776062e-07,2.4643555611633336e-07,2.6754542854490336e-07,5.466214829348873e-07,1.011831855805866e-06,5.273032341616564e-07,8.007443719681817e-07,2.702079033650071e-07,1.5731625927532663e-05,5.253830962191856e-07
宣传片,2.5648167669253543e-07,2.957226673396e-06,5.350908570898067e-07,1.0932429658697746e-06,5.059159279029329e-06,2.1092129366466258e-06,2.6691479065606054e-07,8.106237100950213e-07,2.0797742751653355e-05,8.931512635726156e-06
正式版,2.5648167669253543e-07,4.928711122326667e-07,5.350908570898067e-07,2.7331074146744365e-07,2.529579639514665e-07,5.273032341616564e-07,2.6691479065606054e-07,2.702079033650071e-07,1.3865161834435569e-05,1.0507661924383712e-06
招式,5.129633533850709e-07,4.928711122326667e-07,8.0263628563471e-07,2.7331074146744365e-07,5.05915927902933e-07,2.636516170808282e-07,2.6691479065606054e-07,5.404158067300142e-07,1.8664640930970958e-05,9.456895731945341e-06
巫师,2.5648167669253543e-07,7.39306668349e-07,2.6754542854490336e-07,2.7331074146744365e-07,1.2647898197573323e-06,1.0546064683233129e-06,2.6691479065606054e-07,8.106237100950213e-07,1.7064814565459163e-05,2.626915481095928e-07
步枪,2.5648167669253543e-07,4.928711122326667e-07,2.6754542854490335e-06,5.466214829348873e-07,1.7707057476602654e-06,5.009380724535736e-06,4.537551441153029e-06,2.702079033650071e-07,2.8263599124041736e-05,1.0507661924383712e-06
语音,7.694450300776062e-07,1.478613336698e-06,3.4780905710837436e-06,2.7331074146744365e-07,5.059159279029329e-06,1.7137355110253833e-05,1.0676591626242422e-06,1.6212474201900425e-06,2.7996961396456437e-05,2.626915481095928e-07
地狱,1.5388900601552124e-06,7.39306668349e-07,1.3377271427245167e-06,2.7331074146744365e-07,2.5295796395146647e-06,2.3728645537274537e-06,8.007443719681817e-07,1.6212474201900425e-06,2.6130497303359343e-05,4.728447865972671e-06
暗黑,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,1.366553707337218e-06,2.529579639514665e-07,1.5819097024849692e-06,2.6691479065606054e-07,2.702079033650071e-07,1.6531539110288564e-05,2.626915481095928e-07
祭坛,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,7.588738918543994e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,1.7331452293044462e-05,5.253830962191856e-07
威力,3.5907434736954956e-06,2.217920005047e-06,2.942999713993937e-06,2.4597966732069927e-06,2.2766216755631985e-06,1.3446232471122239e-05,4.537551441153029e-06,1.6212474201900427e-05,3.546281776884482e-05,9.456895731945341e-06
强力,7.181486947390991e-06,1.1089600025235002e-05,3.21054514253884e-06,6.01283631228376e-06,2.7825376034661313e-06,4.2184258732932516e-06,7.206699347713635e-06,1.945496904228051e-05,3.226316503782123e-05,3.940373221643892e-06
兵力,5.129633533850709e-07,2.4643555611633336e-07,2.6754542854490336e-07,5.466214829348873e-07,2.529579639514665e-07,7.909548512424846e-07,8.274358510337876e-06,8.106237100950213e-07,2.9063512306797634e-05,1.8388408367671497e-06
局域网,2.5648167669253543e-07,2.4643555611633336e-07,1.3377271427245167e-06,2.7331074146744365e-07,5.05915927902933e-07,2.1092129366466258e-06,5.338295813121211e-07,2.702079033650071e-07,1.4931712744776768e-05,2.626915481095928e-07
故事情节,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,1.6398644488046618e-06,1.2647898197573323e-06,2.1092129366466258e-06,5.338295813121211e-07,5.404158067300142e-07,2.1597655934409253e-05,2.0752632300657834e-05
奇幻,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,1.366553707337218e-06,2.529579639514665e-07,7.909548512424846e-07,2.6691479065606054e-07,5.404158067300142e-07,1.1998697741338473e-05,3.6776816735342994e-06
几率,7.694450300776062e-06,6.900195571257334e-06,4.01318142817355e-06,2.733107414674436e-06,2.7572418070709846e-05,2.662881332516365e-05,1.0676591626242422e-06,1.1078524037965292e-05,4.132884777572141e-05,2.626915481095928e-06
神兵,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,8.106237100950213e-07,1.4131799562020868e-05,5.253830962191856e-07
Q版,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,1.011831855805866e-06,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,1.2798610924094372e-05,5.253830962191856e-07
门户,1.5388900601552124e-06,6.407324459024667e-06,1.0701817141796134e-06,2.733107414674436e-06,1.3912688017330655e-05,1.318258085404141e-06,2.6691479065606054e-07,2.9722869370150783e-06,2.3464120027506347e-05,2.626915481095928e-06
佣兵,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,1.4398437289606167e-05,2.626915481095928e-07
主城,2.5648167669253543e-07,2.710791117279667e-06,8.0263628563471e-06,2.7331074146744365e-07,5.05915927902933e-07,2.636516170808282e-07,8.007443719681817e-07,2.702079033650071e-07,1.839800320338566e-05,5.253830962191856e-07
特性,1.564538227824466e-05,1.3307520030282001e-05,1.60527257126942e-06,1.4212158556307068e-05,7.841696882495461e-06,3.981139417920506e-05,2.1353183252484843e-06,2.431871130285064e-06,4.39952250515744e-05,6.56728870273982e-06
枪械,2.5648167669253543e-07,2.4643555611633336e-07,1.60527257126942e-06,2.7331074146744365e-07,1.011831855805866e-06,7.909548512424846e-07,4.80446623180909e-06,2.702079033650071e-07,2.0797742751653355e-05,3.6776816735342994e-06
装甲,2.5648167669253543e-07,2.4643555611633336e-07,1.60527257126942e-06,5.466214829348873e-07,2.529579639514665e-07,3.954774256212423e-06,2.6691479065606053e-06,2.702079033650071e-07,2.3464120027506347e-05,7.880746443287784e-07
动态,3.590743473695496e-05,3.0311573402309004e-05,1.8728179998143236e-06,7.106079278153534e-06,2.0236637116117317e-05,5.3521278267408124e-05,1.3879569114115149e-05,2.9722869370150783e-06,4.53284136895009e-05,5.779214058411042e-06
荣誉,4.360188503773102e-06,1.527900447921267e-05,9.899180856161423e-06,9.01925446842564e-06,3.086087160207891e-05,1.5555445407768864e-05,2.6958393856262113e-05,2.7561206143230723e-05,5.519400961015698e-05,3.362451815802788e-05
战报,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,1.0808316134600284e-06,1.359852410685027e-05,5.253830962191856e-07
主页,1.0259267067701417e-06,4.928711122326667e-07,1.60527257126942e-06,5.466214829348873e-07,4.806201315077863e-06,1.5819097024849692e-06,2.6691479065606054e-07,1.3510395168250356e-06,1.759809002062976e-05,7.880746443287784e-07
法力,2.5648167669253543e-07,2.4643555611633336e-07,1.0701817141796134e-06,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,8.106237100950213e-07,1.4665075017191468e-05,1.5761492886575569e-06
幽灵,5.129633533850709e-07,7.39306668349e-07,5.350908570898067e-07,5.466214829348873e-07,7.588738918543994e-07,1.0018761449071473e-05,2.6691479065606054e-07,8.106237100950213e-07,1.7331452293044462e-05,1.5761492886575569e-06
规则,2.744353940610129e-05,3.7704640085799004e-05,9.899180856161423e-06,1.3118915590437294e-05,2.807833399861278e-05,2.0301174515223772e-05,2.90937121815106e-05,1.8914553235550496e-05,5.2527632334303985e-05,1.2871885857370048e-05
外媒,2.308335090232819e-06,4.928711122326667e-07,2.6754542854490336e-07,2.7331074146744365e-07,4.047327423223464e-06,2.1092129366466258e-06,2.6691479065606053e-06,5.404158067300142e-07,1.4398437289606167e-05,2.3642239329863353e-06
邮箱,3.33426179700296e-06,2.710791117279667e-06,6.688635713622584e-06,1.6398644488046618e-06,8.347612810398393e-06,2.3728645537274537e-06,1.8684035345924238e-06,1.0808316134600284e-06,2.0531105024068056e-05,3.940373221643892e-06
季军,1.282408383462677e-06,4.928711122326667e-07,8.0263628563471e-07,2.186485931739549e-06,1.7707057476602654e-06,1.0546064683233129e-06,2.6691479065606054e-07,8.106237100950213e-07,2.1331018206823954e-05,6.041905606520635e-06
赞助商,5.129633533850709e-07,1.478613336698e-06,2.6754542854490336e-07,3.00641815614188e-06,4.047327423223464e-06,1.5819097024849692e-06,2.6691479065606054e-07,1.026790032787027e-05,2.3464120027506347e-05,1.0507661924383712e-05
火焰,1.5388900601552124e-06,7.39306668349e-07,2.140363428359227e-06,1.6398644488046618e-06,1.011831855805866e-06,1.0546064683233128e-05,2.6691479065606054e-07,1.6212474201900425e-06,2.1064380479238654e-05,9.456895731945341e-06
旅程,1.0259267067701417e-06,1.971484448930667e-06,1.0701817141796134e-06,6.286147053751203e-06,8.094654846446927e-06,7.645896895344018e-06,5.338295813121211e-07,3.242494840380085e-06,2.239756911716515e-05,6.041905606520635e-06
天下,8.463895330853668e-06,2.119345782600467e-05,5.350908570898067e-06,9.292565209893083e-06,9.35944466620426e-06,4.7457291074549075e-06,2.9360626972166658e-06,1.1889147748060313e-05,5.519400961015698e-05,2.600646326284969e-05
脉络,2.0518534135402834e-06,1.2321777805816667e-06,1.0701817141796134e-06,5.466214829348873e-07,2.2766216755631985e-06,1.0546064683233129e-06,2.1353183252484843e-06,5.404158067300142e-07,1.6531539110288564e-05,6.041905606520635e-06
